Thoi_Gian_Giay,Nhiet_Do_C
154.5,26.9
155,26.9
155.5,26.9
156,26.9
156.5,26.7
157,26.7
157.5,26.7
158,26.6
158.5,26.6
159,26.6
159.5,26.6
160,26.5
160.5,26.5
161,26.5
161.5,26.4
162,26.4
162.5,26.4
163,26.3
163.5,26.3
164,26.2
164.5,26.2
165,26.2
165.5,26.2
166,26.1
166.5,26.1
167,26.1
167.5,26
168,26
168.5,26
169,25.9
169.5,25.9
170,25.9
170.5,25.8
171,25.8
171.5,25.8
172,25.7
172.5,25.7
173,25.7
173.5,25.6
174,25.6
174.5,25.6
175,25.5
175.5,25.5
176,25.5
176.5,25.4
177,25.4
177.5,25.4
178,25.3
178.5,25.3
179,25.3
179.5,25.3
180,25.2
180.5,25.2
181,25.2
181.5,25.1
182,25.1
182.5,25.1
183,25
183.5,25
184,25
184.5,25
185,24.9
185.5,24.9
186,24.9
186.5,24.8
187,24.8
187.5,24.7
188,24.7
188.5,24.7
189,24.7
189.5,24.6
190,24.6
190.5,24.6
191,24.6
191.5,24.5
192,24.5
192.5,24.5
193,24.4
193.5,24.4
194,24.3
194.5,24.3
195,24.3
195.5,24.3
196,24.2
196.5,24.2
197,24.2
197.5,24.2
198,24.1
198.5,24.1
199,24.1
199.5,24
200,24
200.5,24
201,23.9
201.5,23.9
202,23.9
202.5,23.9
203,23.8
203.5,23.8
204,23.8
204.5,23.8
205,23.7
205.5,23.7
206,23.7
206.5,23.7
207,23.6
207.5,23.6
208,23.6
208.5,23.5
209,23.5
209.5,23.5
210,23.5
210.5,23.4
211,23.4
211.5,23.4
212,23.4
212.5,23.3
213,23.3
213.5,23.3
214,23.3
214.5,23.2
215,23.2
215.5,23.2
216,23.2
216.5,23.1
217,23.1
217.5,23
218,23.1
218.5,23
219,23
219.5,23
220,22.9
220.5,22.9
221,22.9
221.5,22.9
222,22.8
222.5,22.8
223,22.8
223.5,22.8
224,22.8
224.5,22.7
225,22.7
225.5,22.7
226,22.6
226.5,22.6
227,22.6
227.5,22.6
228,22.5
228.5,22.5
229,22.5
229.5,22.5
230,22.4
230.5,22.4
231,22.4
231.5,22.4
232,22.4
232.5,22.3
233,22.3
233.5,22.3
234,22.2
234.5,22.3
235,22.2
235.5,22.2
236,22.1
236.5,22.1
237,22.1
237.5,22.1
238,22
238.5,22
239,22
239.5,22
240,21.9
240.5,21.9
241,21.9
241.5,21.9
242,21.9
242.5,21.8
243,21.8
243.5,21.8
244,21.8
244.5,21.8
245,21.7
245.5,21.7
246,21.7
246.5,21.7
247,21.7
247.5,21.6
248,21.6
248.5,21.6
249,21.6
249.5,21.6
250,21.6
250.5,21.5
251,21.5
251.5,21.5
252,21.4
252.5,21.5
253,21.4
253.5,21.4
254,21.4
254.5,21.4
255,21.3
255.5,21.3
256,21.3
256.5,21.3
257,21.3
257.5,21.3
258,21.2
258.5,21.2
259,21.2
259.5,21.2
260,21.1
260.5,21.1
261,21.1
261.5,21.1
262,21.1
262.5,21.1
263,21
263.5,21
264,21
264.5,21
265,21
265.5,20.9
266,20.9
266.5,20.9
267,20.9
267.5,20.9
268,20.8
268.5,20.8
269,20.8
269.5,20.8
270,20.7
270.5,20.7
271,20.7
271.5,20.7
272,20.7
272.5,20.7
273,20.6
273.5,20.6
274,20.6
274.5,20.6
275,20.6
275.5,20.5
276,20.5
276.5,20.5
277,20.5
277.5,20.5
278,20.4
278.5,20.4
279,20.4
279.5,20.4
280,20.4
280.5,20.4
281,20.3
281.5,20.3
282,20.3
282.5,20.3
283,20.3
283.5,20.2
284,20.2
284.5,20.2
285,20.2
285.5,20.2
286,20.1
286.5,20.1
287,20.1
287.5,20.1
288,20.1
288.5,20.1
289,20
289.5,20
290,20
290.5,20
291,20
291.5,20
292,19.9
292.5,19.9
293,19.9
293.5,19.9
294,19.9
294.5,19.9
295,19.8
295.5,19.8
296,19.8
296.5,19.8
297,19.8
297.5,19.8
298,19.7
298.5,19.7
299,19.7
299.5,19.7
300,19.7
300.5,19.6
301,19.6
301.5,19.6
302,19.6
302.5,19.5
303,19.5
303.5,19.5
304,19.5
304.5,19.5
305,19.5
305.5,19.5
306,19.4
306.5,19.4
307,19.4
307.5,19.4
308,19.4
308.5,19.3
309,19.3
309.5,19.3
310,19.3
310.5,19.3
311,19.3
311.5,19.3
312,19.2
312.5,19.2
313,19.2
313.5,19.2
314,19.2
314.5,19.2
315,19.1
315.5,19.1
316,19.1
316.5,19.1
317,19.1
317.5,19.1
318,19.1
318.5,19
319,19
319.5,19
320,19
320.5,19
321,19
321.5,18.9
322,18.9
322.5,18.9
323,18.9
323.5,18.9
324,18.9
324.5,18.9
325,18.8
325.5,18.8
326,18.8
326.5,18.8
327,18.8
327.5,18.8
328,18.7
328.5,18.7
329,18.7
329.5,18.7
330,18.7
330.5,18.7
331,18.7
331.5,18.6
332,18.6
332.5,18.6
333,18.6
333.5,18.6
334,18.6
334.5,18.7
335,18.7
335.5,18.8
336,18.9
336.5,19.1
337,19.3
337.5,19.5
338,19.8
338.5,20.1
339,20.3
339.5,20.6
340,20.8
340.5,21.1
341,21.3
341.5,21.5
342,21.8
342.5,22
343,22.3
343.5,22.4
344,22.6
344.5,22.8
345,23
345.5,23.2
346,23.3
346.5,23.4
347,23.6
347.5,23.7
348,23.8
348.5,23.9
349,24.1
349.5,24.1
350,24.2
350.5,24.3
351,24.4
351.5,24.4
352,24.6
352.5,24.6
353,24.7
353.5,24.7
354,24.8
354.5,24.9
355,24.9
355.5,24.9
356,25
356.5,25
357,25
357.5,25.1
358,25.1
358.5,25.1
359,25.1
359.5,25.1
360,25.2
360.5,25.2
361,25.2
361.5,25.2
362,25.2
362.5,25.3
363,25.3
363.5,25.3
364,25.3
364.5,25.3
365,25.3
365.5,25.3
366,25.4
366.5,25.4
367,25.4
367.5,25.4
368,25.4
368.5,25.4
369,25.4
369.5,25.4
370,25.4
370.5,25.4
371,25.4
371.5,25.4
372,25.4
372.5,25.4
373,25.4
373.5,25.4
374,25.4
374.5,25.4
375,25.4
375.5,25.4
376,25.4
376.5,25.4
377,25.4
377.5,25.4
378,25.4
378.5,25.4
379,25.4
379.5,25.4
380,25.3
380.5,25.4
381,25.4
381.5,25.4
382,25.3
382.5,25.3
383,25.3
383.5,25.3
384,25.3
384.5,25.3
385,25.3
385.5,25.3
386,25.3
386.5,25.3
387,25.3
387.5,25.3
388,25.3
388.5,25.3
389,25.3
389.5,25.3
390,25.2
390.5,25.3
391,25.3
391.5,25.2
392,25.2
392.5,25.2
393,25.2
393.5,25.2
394,25.2
394.5,25.2
395,25.2
395.5,25.2
396,25.2
396.5,25.2
397,25.2
397.5,25.2
398,25.2
398.5,25.2
399,25.2
399.5,25.2
400,25.2
400.5,25.2
401,25.1
401.5,25.1
402,25.1
402.5,25.1
403,25.1
403.5,25.1
404,25.1
404.5,25.1
405,25.1
405.5,25.1
406,25.1
406.5,25.1
407,25.1
407.5,25.1
408,25.1
408.5,25.1
409,25.1
409.5,25.1
410,25.1
410.5,25.1
411,25
411.5,25
412,25
412.5,25
413,25
413.5,25
414,25
414.5,25
415,25
415.5,25
416,25
416.5,25
417,25
417.5,24.9
418,24.9
418.5,24.9
419,24.9
419.5,24.9
420,24.9
420.5,24.9
421,24.9
421.5,24.9
422,24.9
422.5,24.9
423,24.8
423.5,24.8
424,24.8
424.5,24.8
425,24.8
425.5,24.8
426,24.8
426.5,24.8
427,24.8
427.5,24.7
428,24.8
428.5,24.8
429,24.7
429.5,24.7
430,24.7
430.5,24.7
431,24.7
431.5,24.7
432,24.7
432.5,24.7
433,24.7
433.5,24.7
434,24.7
434.5,24.7
435,24.7
435.5,24.7
436,24.6
436.5,24.6
437,24.6
437.5,24.6
438,24.6
438.5,24.6
439,24.6
439.5,24.6
440,24.6
440.5,24.6
441,24.6
441.5,24.6
442,24.6
442.5,24.6
443,24.6
443.5,24.6
444,24.6
444.5,24.5
445,24.5
445.5,24.5
446,24.5
446.5,24.5
447,24.5
447.5,24.5
448,24.5
448.5,24.5
449,24.5
449.5,24.5
450,24.5
450.5,24.4
451,24.5
451.5,24.4
452,24.4
452.5,24.5
453,24.4
453.5,24.4
454,24.4
454.5,24.4
455,24.4
455.5,24.4
456,24.4
456.5,24.4
457,24.4
457.5,24.4
458,24.4
458.5,24.4
459,24.4
459.5,24.4
460,24.3
460.5,24.3
461,24.3
461.5,24.3
462,24.3
462.5,24.3
463,24.3
463.5,24.3
464,24.3
464.5,24.3
465,24.3
465.5,24.3
466,24.3
466.5,24.2
467,24.2
467.5,24.2
468,24.2
468.5,24.2
469,24.2
469.5,24.2
470,24.2
470.5,24.2
471,24.2
471.5,24.2
472,24.2
472.5,24.2
473,24.2
473.5,24.2
474,24.2
474.5,24.1
475,24.1
475.5,24.1
476,24.2
476.5,24.1
477,24.1
477.5,24.1
478,24.1
478.5,24.1
479,24.1
479.5,24.1
480,24.1
480.5,24.1
481,24.1
481.5,24.1
482,24.1
482.5,24.1
483,24.1
483.5,24.1
484,24
484.5,24.1
485,24
485.5,24
486,24.1
486.5,24
487,24
487.5,24
488,24
488.5,24
489,24
489.5,24
490,24
490.5,24
491,24
491.5,24
492,24
492.5,24
493,24
493.5,24
494,23.9
494.5,23.9
495,23.9
495.5,23.9
496,23.9
496.5,23.9
497,23.9
497.5,23.9
498,23.9
498.5,23.9
499,23.9
499.5,23.9
500,23.9
500.5,23.9
501,23.9
501.5,23.9
502,23.9
502.5,23.9
503,23.9
503.5,23.8
504,23.8
504.5,23.8
505,23.8
505.5,23.8
506,23.8
506.5,23.8
507,23.8
507.5,23.8
508,23.8
508.5,23.8
509,23.8
509.5,23.8
510,23.8
510.5,23.8
511,23.8
511.5,23.8
512,23.7
512.5,23.7
513,23.7
513.5,23.8
514,23.7
514.5,23.8
515,23.7
515.5,23.7
516,23.7
516.5,23.7
517,23.7
517.5,23.7
518,23.7
518.5,23.7
519,23.7
519.5,23.7
520,23.7
520.5,23.6
521,23.7
521.5,23.7
522,23.7
522.5,23.6
523,23.6
523.5,23.6
524,23.6
524.5,23.6
525,23.6
525.5,23.6
526,23.6
526.5,23.6
527,23.6
527.5,23.6
528,23.6
528.5,23.6
529,23.6
529.5,23.6
530,23.6
530.5,23.5
531,23.5
531.5,23.5
532,23.5
532.5,23.5
533,23.5
533.5,23.5
534,23.5
534.5,23.5
535,23.5
535.5,23.5
536,23.5
536.5,23.5
537,23.5
537.5,23.5
538,23.5
538.5,23.5
539,23.5
539.5,23.5
540,23.5
540.5,23.4
541,23.4
541.5,23.4
542,23.4
542.5,23.4
543,23.4
543.5,23.4
544,23.4
544.5,23.4
545,23.4
545.5,23.4
546,23.4
546.5,23.4
547,23.4
547.5,23.4
548,23.4
548.5,23.4
549,23.3
549.5,23.3
550,23.3
550.5,23.3
551,23.3
551.5,23.3
552,23.3
552.5,23.3
553,23.3
553.5,23.3
554,23.3
554.5,23.2
555,23.3
555.5,23.3
556,23.3
556.5,23.3
557,23.2
557.5,23.3
558,23.2
558.5,23.2
559,23.2
559.5,23.2
560,23.2
560.5,23.2
561,23.2
561.5,23.2
562,23.2
562.5,23.2
563,23.2
563.5,23.1
564,23.2
564.5,23.1
565,23.1
565.5,23.1
566,23.1
566.5,23.1
567,23.1
567.5,23.1
568,23.1
568.5,23.1
569,23.1
569.5,23.1
570,23.1
570.5,23.1
571,23.1
571.5,23.1
572,23
572.5,23.1
573,23
573.5,23
574,23.1
574.5,23
575,23
575.5,23
576,23
576.5,23
577,23
577.5,23
578,23
578.5,23
579,23
579.5,23
580,23
580.5,22.9
581,23
581.5,22.9
582,23
582.5,23
583,22.9
583.5,22.9
584,22.9
584.5,22.9
585,22.9
585.5,22.9
586,22.9
586.5,22.9
587,22.9
587.5,22.9
588,22.9
588.5,22.9
589,22.9
589.5,22.9
590,22.8
590.5,22.8
591,22.8
591.5,22.8
592,22.8
592.5,22.8
593,22.8
593.5,22.8
594,22.8
594.5,22.8
595,22.8
595.5,22.8
596,22.7
596.5,22.8
597,22.7
597.5,22.7
598,22.7
598.5,22.7
599,22.7
599.5,22.7
600,22.7
600.5,22.7
601,22.7
601.5,22.7
602,22.7
602.5,22.7
603,22.7
603.5,22.7
604,22.7
604.5,22.6
605,22.6
605.5,22.7
606,22.6
606.5,22.6
607,22.6
607.5,22.6
608,22.6
608.5,22.6
609,22.6
609.5,22.6
610,22.6
610.5,22.6
611,22.6
611.5,22.6
612,22.6
612.5,22.6
613,22.5
613.5,22.5
614,22.5
614.5,22.5
615,22.5
615.5,22.5
616,22.5
616.5,22.5
617,22.5
617.5,22.5
618,22.5
618.5,22.5
619,22.5
619.5,22.5
620,22.5
620.5,22.5
621,22.4
621.5,22.5
622,22.4
622.5,22.4
623,22.4
623.5,22.4
624,22.4
624.5,22.4
625,22.4
625.5,22.4
626,22.4
626.5,22.4
627,22.4
627.5,22.4
628,22.4
628.5,22.3
629,22.3
629.5,22.3
630,22.3
630.5,22.3
631,22.3
631.5,22.3
632,22.3
632.5,22.3
633,22.3
633.5,22.3
634,22.3
634.5,22.3
635,22.3
635.5,22.3
636,22.3
636.5,22.3
637,22.3
637.5,22.3
638,22.3
638.5,22.3
639,22.2
639.5,22.3
640,22.2
640.5,22.2
641,22.2
641.5,22.2
642,22.2
642.5,22.2
643,22.2
643.5,22.2
644,22.2
644.5,22.2
645,22.2
645.5,22.1
646,22.1
646.5,22.1
647,22.1
647.5,22.1
648,22.1
648.5,22.1
649,22.1
649.5,22.1
650,22.1
650.5,22.1
651,22.1
651.5,22.1
652,22.1
652.5,22.1
653,22.1
653.5,22.1
654,22
654.5,22.1
655,22
655.5,22
656,22
656.5,22
657,22
657.5,22
658,22
658.5,22
659,22
659.5,22
660,22
660.5,22
661,22
661.5,21.9
662,21.9
662.5,22
663,21.9
663.5,21.9
664,21.9
664.5,21.9
665,21.9
665.5,21.9
666,21.9
666.5,21.9
667,21.9
667.5,21.9
668,21.9
668.5,21.9
669,21.9
669.5,21.8
670,21.9
670.5,21.9
671,21.8
671.5,21.9
672,21.8
672.5,21.8
673,21.8
673.5,21.8
674,21.8
674.5,21.8
675,21.8
675.5,21.8
676,21.8
676.5,21.8
677,21.8
677.5,21.8
678,21.8
678.5,21.8
679,21.8
679.5,21.8
680,21.8
680.5,21.8
681,21.8
681.5,21.7
682,21.8
682.5,21.7
683,21.7
683.5,21.7
684,21.7
684.5,21.7
685,21.7
685.5,21.7
686,21.7
686.5,21.7
687,21.7
687.5,21.7
688,21.7
688.5,21.7
689,21.7
689.5,21.7
690,21.7
690.5,21.7
691,21.7
691.5,21.7
692,21.7
692.5,21.7
693,21.7
693.5,21.6
694,21.6
694.5,21.6
695,21.6
695.5,21.6
696,21.6
696.5,21.6
697,21.6
697.5,21.6
698,21.6
698.5,21.6
699,21.6
699.5,21.6
700,21.6
700.5,21.6
701,21.6
701.5,21.6
702,21.6
702.5,21.6
703,21.6
703.5,21.6
704,21.5
704.5,21.5
705,21.5
705.5,21.6
706,21.5
706.5,21.5
707,21.5
707.5,21.5
708,21.5
708.5,21.5
709,21.5
709.5,21.5
710,21.5
710.5,21.5
711,21.5
711.5,21.5
712,21.5
712.5,21.5
713,21.5
713.5,21.5
714,21.5
714.5,21.5
715,21.5
715.5,21.4
716,21.5
716.5,21.5
717,21.5
717.5,21.4
718,21.4
718.5,21.4
719,21.4
719.5,21.4
720,21.4
720.5,21.4
721,21.4
721.5,21.4
722,21.4
722.5,21.4
723,21.4
723.5,21.4
724,21.4
724.5,21.4
725,21.4
725.5,21.4
726,21.4
726.5,21.4
727,21.4
727.5,21.4
728,21.4
728.5,21.3
729,21.4
729.5,21.3
730,21.3
730.5,21.3
731,21.3
731.5,21.3
732,21.3
732.5,21.3
733,21.3
733.5,21.3
734,21.3
734.5,21.3
735,21.3
735.5,21.3
736,21.3
736.5,21.3
737,21.3
737.5,21.3
738,21.3
738.5,21.2
739,21.2
739.5,21.2
740,21.3
740.5,21.2
741,21.2
741.5,21.2
742,21.2
742.5,21.2
743,21.2
743.5,21.2
744,21.2
744.5,21.2
745,21.2
745.5,21.2
746,21.2
746.5,21.2
747,21.2
747.5,21.2
748,21.2
748.5,21.2
749,21.2
749.5,21.2
750,21.2
750.5,21.2
751,21.2
751.5,21.1
752,21.1
752.5,21.2
753,21.1
753.5,21.1
754,21.1
754.5,21.1
755,21.1
755.5,21.1
756,21.1
756.5,21.1
757,21.1
757.5,21.1
758,21.1
758.5,21.1
759,21.1
759.5,21.1
760,21.1
760.5,21.1
761,21.1
761.5,21.1
762,21.1
762.5,21.1
763,21.1
763.5,21.1
764,21.1
764.5,21.1
765,21.1
765.5,21.1
766,21.1
766.5,21
767,21
767.5,21
768,21
768.5,21
769,21
769.5,21
770,21
770.5,21
771,21.1
771.5,21
772,21
772.5,21
773,21
773.5,21
774,21
774.5,21
775,21
775.5,21
776,21
776.5,21
777,20.9
777.5,20.9
778,20.9
778.5,20.9
779,21
779.5,20.9
780,20.9
780.5,20.9
781,20.9
781.5,20.9
782,20.9
782.5,20.9
783,20.9
783.5,20.9
784,20.9
784.5,20.9
785,20.9
785.5,20.9
786,20.9
786.5,20.9
787,20.9
787.5,20.9
788,20.9
788.5,20.9
789,20.9
789.5,20.9
790,20.9
790.5,20.9
791,20.9
791.5,20.9
792,20.9
792.5,20.9
793,20.9
793.5,20.9
794,20.9
794.5,20.8
795,20.9
795.5,20.8
796,20.9
796.5,20.8
797,20.8
797.5,20.8
798,20.9
798.5,20.8
799,20.8
799.5,20.8
800,20.8
800.5,20.8
801,20.8
801.5,20.8
802,20.8
802.5,20.8
803,20.8
803.5,20.8
804,20.8
804.5,20.8
805,20.8
805.5,20.8
806,20.8
806.5,20.8
807,20.8
807.5,20.8
808,20.8
808.5,20.7
809,20.7
809.5,20.7
810,20.7
810.5,20.7
811,20.7
811.5,20.7
812,20.7
812.5,20.7
813,20.7
813.5,20.7
814,20.7
814.5,20.7
815,20.7
815.5,20.7
816,20.7
816.5,20.6
817,20.6
817.5,20.7
818,20.6
818.5,20.7
819,20.6
819.5,20.7
820,20.7
820.5,20.6
821,20.6
821.5,20.6
822,20.6
822.5,20.6
823,20.6
823.5,20.6
824,20.6
824.5,20.6
825,20.6
825.5,20.6
826,20.6
826.5,20.6
827,20.5
827.5,20.6
828,20.5
828.5,20.6
829,20.6
829.5,20.5
830,20.5
830.5,20.5
831,20.5
831.5,20.5
832,20.5
832.5,20.5
833,20.5
833.5,20.5
834,20.5
834.5,20.5
835,20.5
835.5,20.5
836,20.5
836.5,20.5
837,20.5
837.5,20.5
838,20.5
838.5,20.4
839,20.4
839.5,20.4
840,20.4
840.5,20.4
841,20.4
841.5,20.4
842,20.4
842.5,20.4
843,20.4
843.5,20.4
844,20.4
844.5,20.4
845,20.4
845.5,20.4
846,20.4
846.5,20.4
847,20.3
847.5,20.4
848,20.3
848.5,20.3
849,20.3
849.5,20.3
850,20.3
850.5,20.3
851,20.3
851.5,20.3
852,20.3
852.5,20.3
853,20.3
853.5,20.3
854,20.3
854.5,20.3
855,20.3
855.5,20.3
856,20.3
856.5,20.3
857,20.2
857.5,20.2
858,20.3
858.5,20.2
859,20.2
859.5,20.2
860,20.2
860.5,20.2
861,20.2
861.5,20.2
862,20.2
862.5,20.2
863,20.2
863.5,20.2
864,20.2
864.5,20.2
865,20.2
865.5,20.2
866,20.2
866.5,20.2
867,20.2
867.5,20.1
868,20.2
868.5,20.1
869,20.1
869.5,20.2
870,20.1
870.5,20.1
871,20.1
871.5,20.1
872,20.1
872.5,20.1
873,20.1
873.5,20.1
874,20.1
874.5,20.1
875,20.1
875.5,20.1
876,20.1
876.5,20.1
877,20.1
877.5,20.1
878,20.1
878.5,20.1
879,20.1
879.5,20.1
880,20.1
880.5,20.1
881,20
881.5,20
882,20
882.5,20
883,20
883.5,20
884,20
884.5,20
885,20
885.5,20
886,20
886.5,20
887,20
887.5,20
888,20
888.5,20
889,20
889.5,20
890,20
890.5,20
891,20
891.5,20
892,20
892.5,19.9
893,20
893.5,19.9
894,19.9
894.5,19.9
895,19.9
895.5,19.9
896,19.9
896.5,19.9
897,19.9
897.5,19.9
898,19.9
898.5,19.9
899,19.9
899.5,19.9
900,19.9
900.5,19.9
901,19.9
901.5,19.9
902,19.8
902.5,19.9
903,19.8
903.5,19.8
904,19.9
904.5,19.9
905,19.9
905.5,19.8
906,19.8
906.5,19.8
907,19.8
907.5,19.8
908,19.8
908.5,19.8
909,19.8
909.5,19.8
910,19.8
910.5,19.8
911,19.8
911.5,19.8
912,19.8
912.5,19.8
913,19.8
913.5,19.8
914,19.8
914.5,19.8
915,19.8
915.5,19.8
916,19.8
916.5,19.8
917,19.8
917.5,19.7
918,19.8
918.5,19.7
919,19.8
919.5,19.7
920,19.7
920.5,19.7
921,19.7
921.5,19.7
922,19.7
922.5,19.7
923,19.7
923.5,19.7
924,19.7
924.5,19.7
925,19.7
925.5,19.7
926,19.6
926.5,19.7
927,19.6
927.5,19.6
928,19.6
928.5,19.6
929,19.6
929.5,19.6
930,19.6
930.5,19.6
931,19.6
931.5,19.6
932,19.6
932.5,19.6
933,19.6
933.5,19.6
934,19.6
934.5,19.6
935,19.6
935.5,19.6
936,19.6
936.5,19.6
937,19.6
937.5,19.5
938,19.6
938.5,19.6
939,19.6
939.5,19.6
940,19.6
940.5,19.5
941,19.5
941.5,19.5
942,19.5
942.5,19.5
943,19.5
943.5,19.5
944,19.5
944.5,19.5
945,19.5
945.5,19.5
946,19.5
946.5,19.5
947,19.5
947.5,19.5
948,19.5
948.5,19.5
949,19.5
949.5,19.5
950,19.5
950.5,19.5
951,19.5
951.5,19.5
952,19.5
952.5,19.4
953,19.4
953.5,19.5
954,19.4
954.5,19.4
955,19.4
955.5,19.4
956,19.4
956.5,19.4
957,19.4
957.5,19.4
958,19.4
958.5,19.4
959,19.4
959.5,19.4
960,19.4
960.5,19.4
961,19.4
961.5,19.4
962,19.4
962.5,19.4
963,19.4
963.5,19.4
964,19.4
964.5,19.4
965,19.4
965.5,19.4
966,19.3
966.5,19.4
967,19.3
967.5,19.4
968,19.4
968.5,19.4
969,19.3
969.5,19.3
970,19.4
970.5,19.3
971,19.3
971.5,19.3
972,19.3
972.5,19.3
973,19.3
973.5,19.3
974,19.3
974.5,19.3
975,19.3
975.5,19.3
976,19.3
976.5,19.3
977,19.3
977.5,19.3
978,19.3
978.5,19.3
979,19.3
979.5,19.3
980,19.3
980.5,19.3
981,19.3
981.5,19.3
982,19.3
982.5,19.3
983,19.3
983.5,19.3
984,19.3
984.5,19.3
985,19.3
985.5,19.2
986,19.3
986.5,19.3
987,19.2
987.5,19.3
988,19.2
988.5,19.3
989,19.3
989.5,19.2
990,19.2
990.5,19.2
991,19.2
991.5,19.2
992,19.2
992.5,19.2
993,19.2
993.5,19.2
994,19.2
994.5,19.2
995,19.2
995.5,19.2
996,19.2
996.5,19.2
997,19.2
997.5,19.1
998,19.1
998.5,19.2
999,19.1
999.5,19.1
1000,19.1
1000.5,19.1
1001,19.1
1001.5,19.1
1002,19.1
1002.5,19.1
1003,19.1
1003.5,19.1
1004,19.1
1004.5,19.1
1005,19.1
1005.5,19.1
1006,19.1
1006.5,19.1
1007,19.1
1007.5,19.1
1008,19
1008.5,19.1
1009,19.1
1009.5,19.1
1010,19
1010.5,19
1011,19
1011.5,19
1012,19
1012.5,19
1013,19
1013.5,19
1014,19
1014.5,19
1015,19
1015.5,19
1016,19
1016.5,19
1017,19
1017.5,19
1018,19
1018.5,19
1019,19
1019.5,19
1020,19
1020.5,19
1021,19
1021.5,19
1022,19
